id,title,text,context_tweet,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms
362672,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla?","@usuario Pronto será ""leche de rata"" producida por el gordo Tony y los Simpson habrán acertado de nuevo","Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla? https://t.co/SmPfCoqaxP","respuesta: La expresión ""el gordo Tony"" es un término regional en Argentina para referirse de forma despectiva a una persona obesa. La respuesta final es sí.",['el gordo tony'],['rata'],True
359364,"Eugenio Zaffaroni: ""Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos""","@usuario Que cosa este Sr.

Siempre le salen ideas y conjeturas contrarias a la lógica.

Es intencional o de simple pelotudo malicioso? 🙄

Tarea para el hogar",Eugenio Zaffaroni: “Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos” https://t.co/DhKGcEjTzz https://t.co/0XURGdhX3C,"La expresión ""pelotudo"" es un término regional en Argentina utilizado como insulto. Por lo tanto, la respuesta es sí.",[],['pelotudo'],True
366784,"El mensaje privado que Raúl Rizzo les envió a otros actores por Luis Brandoni: ""Que quede solo""",@usuario La diferencia entre Raul Rizzo y Beto Brandoni es abismal,El mensaje privado que Raúl Rizzo les envió a otros actores por Luis Brandoni: “Tenemos que diferenciarnos de él y que quede solo” https://t.co/QDlfsmsbWV,"respuesta: La expresión ""Beto Brandoni"" es un regionalismo argentino, ya que se refiere al actor Luis Brandoni de manera coloquial. La respuesta final es sí.",['beto brandoni'],[],True
364644,"Jonatan Viale, tras el retuit de Alberto Fernández con un agravio en su contra: La sociedad no quiere un líder rabioso","@usuario Ahora se transforma en el Pasman de Maradona. Ya pidió disculpas el presidente, ya fueron aceptadas. Tema terminado.","Jonatan Viale, tras los agravios de Alberto Fernández: “La sociedad no quiere un líder rabioso” https://t.co/nh9iRAH9v6 https://t.co/XokoKC2XNw",respuesta: No hay expresiones regionales en el comentario. La respuesta final es no.,[],"['maradona', 'tema']",True
352286,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia,@usuario Gran idea! Venga ese rifle sanitario y chau negros de mierda,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia https://t.co/9vZC0NGQwN,"La expresión ""chau negros de mierda"" es de carácter racista y despectivo, pero no se considera un regionalismo específico de Argentina. Por lo tanto, la respuesta final es no.",[],['negro'],True
406329,Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia,@usuario Repudio a todos los que están involucrados en este penosos y grabes error y otro los que acen con esta familia ya  la salud de su hijita es un peso y dolor para vivir con otras cosas ..el policías ya debe estar fuera  dado de baja sin piedad,Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia https://t.co/6WZqAjPUC4,"La expresión ""acen"" en lugar de ""hacen"" es un término regional del español de Argentina. Por lo tanto, la respuesta final es sí.","['acen', 'hacen']","['dar', 'de baja']",True
347471,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito",@usuario Por eso tienen el coronavirus estos hdp.,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj","respuesta: La expresión ""hdp"" es un insulto comúnmente utilizado en Argentina para referirse a una persona de forma despectiva. La respuesta final es sí.",['hdp'],['hdp'],True
395767,"Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran ""una eficacia que genera optimismo""","@usuario Ajá...
Nada puede malir sal",Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran 'una eficacia que genera optimismo' https://t.co/kmSnGtzIGr,"respuesta: La expresión ""Nada puede malir sal"" es de carácter regional en Argentina y se refiere a que nada puede salir mal. La respuesta final es sí.",['nada puede malir sal'],[],True
395811,"Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran ""una eficacia que genera optimismo""",@usuario Y más cuando YA rompieron la cadena de frío ! Y los rusos no se la aplican ! Somos conejos de laboratorio!! Pero nadie se da cuenta o que ?,Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran 'una eficacia que genera optimismo' https://t.co/kmSnGtzIGr,"respuesta: La expresión regional en este caso es ""conejo de laboratorio"", que se refiere a una persona utilizada como sujeto de experimentación sin su consentimiento. La respuesta final es sí.",['conejo de laboratorio'],['dar'],True
352295,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia,@usuario Si soltalos que van al sakeo,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia https://t.co/9vZC0NGQwN,"La expresión ""sakéo"" es un regionalismo del español de Argentina que se refiere al saqueo, es decir, al acto de robar violentamente un lugar. La respuesta final es sí.",['sakeo'],[],True
332524,"Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad""","@usuario Votó e hizo campaña por estos HDP y ahora se va, diciendo que recuperó su libertad? Basura!","Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad"" https://t.co/w0xql1gHbS","respuesta: La expresión ""HDP"" es un término regional en Argentina usado como insulto para referirse a una persona despreciable. La respuesta final es sí.",['hdp'],['hdp'],True
336741,Pidieron la detención de la mujer que violó la cuarentena y les arrojó gas pimienta a los policías,@usuario Y porque no detienen a Marce Tinelli?,Pidieron la detención de la mujer que violó la cuarentena y les arrojó gas pimienta a los policías https://t.co/AZbjg9ug46,"respuesta: La expresión ""Marce Tinelli"" es una forma coloquial y regional de referirse a Marcelo Tinelli, un famoso presentador de televisión argentino. La respuesta final es sí.",['marce tinelli'],[],True
385648,Jonatan Viale aceptó las disculpas de Alberto Fernández,"@usuario @usuario tiene q ser políticamente correcto y lo entiendo, pero yo creo q sos un gordo lechoso cipayo Jonatan Viale y no te lo quita nadie!",Jonatan Viale aceptó las disculpas de Alberto Fernández https://t.co/bLRZRy3vpw,"respuesta: La expresión ""gordo lechoso cipayo"" es una expresión regional del español de Argentina. La respuesta final es sí.",['gordo lechoso cipayo'],"['cipayo', 'lechoso']",True
337777,El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación,"@usuario Montonera, me chupas un huevo.",El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación https://t.co/DtJ9zs1BII,"respuesta: La expresión ""montonera"" es un término regional en Argentina utilizado de forma despectiva para referirse a un grupo de personas desordenadas o revoltosas. La respuesta final es sí.",['montonera'],['chupar'],True
346096,Alberto Fernández aseguró que postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus,"@usuario Nunca se va aprobar, el Jesuita los apoyo no le van a escupir la mano. Aunque en Peronia todo puede pasar.",El Presidente postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus https://t.co/PwG52mmUlP,"respuesta: La expresión ""Peronia"" es un término regional en Argentina utilizado para referirse de manera despectiva al país. La respuesta final es sí.",['peronia'],['peronia'],True
382035,Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester,"@usuario Para estos casos estarían las""taser"" y después le comunicas todo lo que querés, Tranquilita",Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester | Por Mauricio Luna https://t.co/QMbNEQXm5n,"respuesta: La expresión ""Tranquilita"" es un término coloquial usado en Argentina para referirse a que la persona se encuentre tranquila. La respuesta final es sí.",['tranquilita'],[],True
333927,"Alberto Fernández: ""Hugo Moyano es un dirigente ejemplar""",@usuario Se puede ser más servil y arrastrado?,Alberto Fernández: “Hugo Moyano es un dirigente ejemplar” https://t.co/VCqr7sjUEA,"respuesta: La frase ""Se puede ser más servil y arrastrado?"" no contiene expresiones regionales. La respuesta final es no.",[],['ser masa'],True
380806,¿More Rial encontró el amor en un personal trainer?,"@usuario Pero la felicito está muy bien mira si va a estar sufriendo con todo lo que ya sufrió jajaja, que se busque otro  chongo, dejémonos de prejuicios por lo menos la pasa mejor q cualquiera q la critica",😱[¡SORPRESA!]😱 ¿More Rial encontró el amor en un personal trainer? &gt;&gt;&gt; La mediática compartió una transmisión en vivo con un apuesto entrenador personal donde se mostraron muy íntimos. ¡Mirá el video! https://t.co/awXwWic01Q,"La expresión ""chongo"" es un término regional en Argentina que se utiliza para referirse a un hombre con el que se tiene relaciones sexuales de forma casual. La respuesta final es sí.",['chongo'],"['chongo', 'cualquiera']",True
364054,"Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández",@usuario Negra y mortal seguramente,"Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández https://t.co/8U1hk0FuGS","respuesta: La expresión ""negra y mortal seguramente"" no es un regionalismo, solo describe el color y posiblemente el sabor de la cerveza en cuestión. La respuesta final es no.",[],"['mortal', 'negro']",True
357389,"Sergio Berni, con un fusil durante un operativo por el crimen de un gendarme: ""Yo detuve a uno de los sospechosos""",@usuario Aaaaw sershio gracias por ser nuestro héroe!! Ajajaajajajajjajajajajajajajajaj cobra un sueldo este chabon!,"Video: Sergio Berni, con un fusil durante un operativo por el asesinato de un jefe de Gendarmería https://t.co/I9T0Rlp4cG","respuesta: La expresión ""chabón"" es un término regional en Argentina utilizado para referirse a una persona de manera informal. La respuesta final es sí.",['chabon'],[],True
344184,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus",@usuario A nosotros nos cagaron más el desdén italiano que las medidas sanitarias chinas. Me parece que lamentablemente nos parecemos 1000% a los tantos y 0% a los chinos. Todo sea por los nonos.,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus https://t.co/9qLjmqBwNn","La expresión ""nos cagaron"" es de carácter regional en Argentina y se refiere a que alguien ha sido perjudicado o engañado. La respuesta final es sí.",['nos cagaron'],['cagar'],True
330559,"Desopilante respuesta de More Rial cuando le preguntaron de qué trabaja: ""Me la rasco...""","@usuario Si sería por ""cantar"" después de lo que empecé va escuchar en Youtube, se caga de hambre.","😂[QUIEN PUDIERA]😂 Desopilante respuesta de More Rial cuando le preguntaron de qué trabaja: ""Me la rasco..."" &gt;&gt;&gt; En medio de una transmisión de Instagram reveló cuáles son sus hábitos laborales y sorprendió a todos sus seguidores. ¡Mirá!

https://t.co/0KWlc9ecBm","respuesta: La expresión ""se caga de hambre"" es de carácter regional y se refiere a una persona que fracasa o no tiene éxito en su trabajo. La respuesta final es sí.",['se caga de hambre'],"['cagar', 'cantar']",True
330853,Macri le pidió a Alberto Fernández no tomar medidas drásticas que frenen la economía,@usuario @usuario @usuario ándate. La pita que te parió!,"#Coronavirus - Mauricio Macri llamó ayer por teléfono a Alberto Fernández

Según trascendidos, el ex presidente no está de acuerdo con la paralización total del país. 

Más información ⬇️

https://t.co/v7MpX04MOP","respuesta: La expresión ""ándate. La pita que te parió!"" es una expresión vulgar y agresiva, pero no es necesariamente regional. La respuesta final es no.",[],['pa'],True
373171,"Alberto Fernández: ""Vamos a dar batalla contra la inseguridad, no queremos hacernos los distraídos""",@usuario Un poco tarde se acordó de la seguridad. Que empiece por dejar a los delincuentes del lado de adentro de las rejas,El Presidente encabezó una videoconferencia en donde anticipó que la semana que viene anunciará medidas para combatir el delito en la provincia de Buenos Aires https://t.co/49UXfwTmBS https://t.co/9r0LXwsdLW,"respuesta: La expresión ""del lado de adentro de las rejas"" es de carácter regional en Argentina y se refiere a estar tras las rejas o en la cárcel. La respuesta final es sí.",['del lado de adentro de las rejas'],[],True
382513,"Sospechaba que su novia de toda la vida tenía coronavirus, la asesinó y luego se quitó la vida","@usuario Noooo pero chicos!!! la feminazis son unas exageradas, ya no se les puede decir piropos","Sospechaba que su novia de toda la vida tenía coronavirus, la asesinó y luego se quitó la vida https://t.co/9xYymHv4cY","La expresión ""feminazis"" es un término regional en Argentina usado de forma despectiva para referirse a mujeres que defienden sus derechos de forma enérgica, equiparándolas con el nazismo. La respuesta final es sí.",['feminazis'],['feminazi'],True
337784,El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación,@usuario Este gobierno desconoce nuestros derechos y cada vez más los limita. Total desconocimiento de la Constitución Nacional y aplicación de las leyes.,El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación https://t.co/DtJ9zs1BII,"La expresión ""kirchnerismo"" es un término regional utilizado en Argentina para hacer referencia al movimiento político liderado por Cristina Fernández de Kirchner. Sin embargo, no es una expresión coloquial o característica del habla cotidiana, por lo que la respuesta final es no.",[],['desconocer'],True
349750,"Graciana Peñafort: ""La marcha me dio mucha pena y tuvo un nivel de convocatoria menor al esperado""",@usuario La glucemia elevada te está encegueciendo no flaca.,Graciana Peñafort: “La marcha me dio mucha pena y tuvo un nivel de convocatoria menor al esperado” https://t.co/sPiBqGmFIg,No hay ninguna expresión regional en el texto. La respuesta final es no.,[],['flaco'],True
381936,"Una médica de Harvard advierte que se necesitan medidas ""drásticas"" para frenar las muertes por fentanilo, la otra epidemia que China exportó al mundo","@usuario Fijate que todavía quedó un poco de tuit entre tu discriminación y xenofobia, Infobae","Una médica de Harvard advierte que se necesitan medidas “drásticas” para frenar las muertes por fentanilo, la otra epidemia que China exportó al mundo | Por Laureano Pérez Izquierdo https://t.co/aG3pYBAc8z","respuesta: La expresión ""fijate"" es un término regional en Argentina que significa ""fíjate"" en español neutro. Por lo tanto, la respuesta final es sí.","['fijate', 'fijate']",[],True
338091,"Vive con sus dos novios y atiende ""la policlínica"" del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento",@usuario Me dio VIH de solo ver la imagen,Vive con sus dos novios y atiende “la policlínica” del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento | Por Gisele Sousa Dias https://t.co/pBZLnGiDa2,"La expresión ""Me dio VIH de solo ver la imagen"" no es una expresión regional del español de Argentina. La respuesta final es no.",[],['dar'],True
403296,"Desde este miércoles, los centros de diálisis no admitirán nuevos pacientes de PAMI",@usuario La genia Volnovich. No tiene idea,"Desde este miércoles, los centros de diálisis no admitirán nuevos pacientes de PAMI https://t.co/u3wgZldYDw","respuesta: La expresión ""La genia"" es un término regional de Argentina utilizado para referirse a una persona inteligente o hábil en alguna tarea. La respuesta final es sí.",['la genia'],[],True
406367,Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia,"@usuario Feudalistas brutos HDP, #Bala 🤬",Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia https://t.co/6WZqAjPUC4,"La expresión ""Feudalistas brutos HDP"" no es un término regional del español de Argentina. La respuesta final es no.",[],"['bala', 'hdp']",True
393449,"Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA",@usuario Malditooooo Macriiiiiiiiiiiiiiii,"Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA https://t.co/t8gbsOVBbk","respuesta: La expresión ""Malditooo Macriii"" es una expresión de carácter regional en Argentina, donde se utiliza el nombre del expresidente Mauricio Macri de manera peyorativa. La respuesta final es sí.",['malditooo macriii'],[],True
363151,La pregunta billonaria: ¿quién debería pagar el costo de la pandemia?,"@usuario O por lo menos ayudar a los países más pobres y dar explicaciones  , no puede ser que desataron una pandemia mundial y además quieran hacer negocios con la vacuna 😡",La pregunta billonaria: ¿China debería pagar el costo de la pandemia? https://t.co/Ld5Ri2LxNj https://t.co/b1lFCr1BqZ,"respuesta: La expresión ""hacer negocios con la vacuna"" no es un término regional del español de Argentina. La respuesta final es no.",[],"['dar', 'plandemia']",True
334939,El peronismo necesita sacarse de encima al kirchnerismo,"@usuario @usuario el peronismo y el kirchnerismo son la misma basura. Son todos corruptos ,delincuentes , impresentables.
Los kirchneristas y peronistas no tienen CV tienen prontuario✌️",[OPINIÓN] El peronismo necesita sacarse de encima al kirchnerismo | Por Julio Bárbaro https://t.co/e5zIWHTUG2,"respuesta: El comentario contiene expresiones regionales como ""CV"" y ""prontuario"", que son términos utilizados en Argentina para referirse a la trayectoria o historial de una persona, especialmente en el ámbito político. La respuesta final es sí.","['cv', 'prontuario']","['kirchnerista', 'peronista']",True
384079,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano,"@usuario En el otro gobierno no andaba por New York criticando a Macri? 
Tugo. Ajo y agua.",Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"La expresión ""Tugo"" es de carácter regional en Argentina y se utiliza para expresar sorpresa o incredulidad. La respuesta final es sí.",['tugo'],"['ajo y agua', 'macri', 'tugo']",True
328337,Florencia Kirchner regresa a la Argentina luego de más de un año de tratamiento en Cuba,@usuario Me imagino q harán cuarentena estás dos ratas asquerosas!!,Cristina Kirchner anunció que regresa con su hija Florencia a la Argentina https://t.co/HMo9JGd8qa,"La expresión ""dos ratas asquerosas"" no es un regionalismo, ya que se utiliza en diversas variedades del español para referirse a personas de manera despectiva. La respuesta final es no.",[],['rata'],True
343297,China: vuelven a vender murciélagos y carne de animales domésticos a pesar del coronavirus,"@usuario Mientras no los dejemos entrar acá , que se coman entre ellos",China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,"respuesta: La expresión ""acá"" es de carácter regional en Argentina y se refiere a ""aquí"" o ""en este lugar"". La respuesta final es sí.","['aca', 'aqui', 'en este lugar']",[],True
356099,"Beatriz Sarlo: ""Me equivoqué con Cristina Kirchner y Alberto Fernández""","@usuario Ya basta de darle publicidad a esta falsa adivinadora, ¿Está por sacar algún libro en contra de CFK?","Beatriz Sarlo: ""Me equivoqué con Cristina Kirchner y Alberto Fernández"" https://t.co/ACw8PTuCq2 https://t.co/sbo1b6ez6t","La expresión ""falsa adivinadora"" no es un regionalismo, es una crítica personal hacia Beatriz Sarlo. La respuesta final es no.",[],"['cfk', 'dar']",True
343281,China: vuelven a vender murciélagos y carne de animales domésticos a pesar del coronavirus,"@usuario @usuario Porque claramente, el murciélago no tuvo nada que ver, es un virus de diseño. (Dra. Chinda Brandolino)",China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['nada que ver'],True
343668,"Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria""","@usuario Si la injusticia es la Ley, la rebelión es una obligación. 
Activaron el Art. 29 de la Constitución Nacional Argentina.","Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria"" https://t.co/msvsjyiM5j https://t.co/67gONlqvbY","La frase ""Si la injusticia es la Ley, la rebelión es una obligación"" no contiene expresiones regionales. La respuesta final es no.",[],['activar'],True
349756,"Graciana Peñafort: ""La marcha me dio mucha pena y tuvo un nivel de convocatoria menor al esperado""","@usuario No Gracianita querida. Estuve allí y te puedo asegurar que fue masivo. Tal vez te parezca poca gente porque respetamos el distanciamiento social y cumplimos con los protocolos. Todo fue con mucho respeto. Informate bien, por favor.",Graciana Peñafort: “La marcha me dio mucha pena y tuvo un nivel de convocatoria menor al esperado” https://t.co/sPiBqGmFIg,"La expresión ""Gracianita querida"" es un término de cariño utilizado en Argentina. La respuesta final es sí.",['gracianita querida'],[],True
381849,Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio,"@usuario Con  lo que led  vienen robando  a  los jubilados!!!!

Hacen maravillas...
T  con los  sueldos  de  diputados, senadores, jueces y  parásitos que integran ""empresas"" del  estado, cuando????",Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio | Por Matías Barbería https://t.co/35GZHYEIYF,"respuesta: La expresión ""led"" en lugar de ""nos"" es un regionalismo, comúnmente utilizado en Argentina para referirse a la acción de robar. La respuesta final es sí.","['led', 'nos']",[],True
381866,Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio,"@usuario Tengo pariente en zona Sur gran Bs As, se anotó ni bien salió todo (1 mes y 1/2 ?) Cumplió todos los requisitos, lo aprobaron, NUNCA le depositaron, se cansa de llamar y nada! No está exceptuado p trabajar, no tiene ingresos, vive de prestado. @usuario @usuario @usuario",Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio | Por Matías Barbería https://t.co/35GZHYEIYF,"La expresión ""zona Sur gran Bs As"" es una expresión regional, ya que se refiere a la zona sur de la Gran Buenos Aires, que es una región específica en Argentina. La respuesta final es sí.",['zona sur gran bs as'],[],True
393424,"Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA","@usuario Pero la concha de tu madre, que carajo dijiste sobre la fiesta del aborto?
Infobae, hadad, chupapijas progresistas
Lavense el ojete, forros","Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA https://t.co/t8gbsOVBbk","respuesta: La expresión ""chupapijas"" es de carácter regional en Argentina y se utiliza como insulto hacia una persona que se considera sumisa. La respuesta final es sí.",['chupapijas'],"['chupapija', 'concha', 'forro', 'la concha de tu madre', 'ojete']",True
328687,"Ginés González García: ""El mundo nos elogia, cosa que habitualmente no sucede""",@usuario Nos toman por boludos todo el tiempo.,"Ginés González García: ""El mundo nos elogia, cosa que habitualmente no sucede"" https://t.co/J0oqiW1Wgj","respuesta: La expresión ""nos toman por boludos"" es una expresión regional de Argentina que se utiliza para expresar que se siente subestimado o engañado. La respuesta final es sí.",['nos toman por boludos'],['boludo'],True
377864,Flores: un delincuente murió durante un intento de asalto a una zapatería y el comerciante sufrió una herida de bala,@usuario Viva Perón,Flores: un delincuente murió durante un intento de asalto a una zapatería https://t.co/lzjtD5agym,"respuesta: La expresión ""¡Viva Perón!"" es un término regional en Argentina utilizado para expresar apoyo o admiración por el expresidente argentino Juan Domingo Perón. La respuesta final es sí.",['¡viva peron!'],[],True
388167,En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes,@usuario Es justamente lo que el gobierno desea. Es más barato,[OPINIÓN] En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes | Por Claudia Peiró https://t.co/yghRN7LuI8,"respuesta: La expresión ""es más barato"" no es un regionalismo, es una expresión común que se utiliza en distintas variedades del español. La respuesta final es no.",[],['ser masa'],True
334673,"Luis Novaresio se comprometió con Braulio Bauab: ""Estamos felices""","@usuario Hace falta la nota?, pregunto de forro que soy? 😑",Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,"respuesta: La expresión ""de forro que soy"" es una expresión coloquial y vulgar utilizada en Argentina para referirse a alguien que actúa de manera tonta o irresponsable. La respuesta final es sí.",['de forro que soy'],['forro'],True
334039,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: ""Mi cuerpo es el planeta Tierra""",@usuario Coronavirus nivel pelotudo en bolas,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl","La expresión ""nivel pelotudo en bolas"" es una expresión coloquial utilizada en Argentina para referirse a una situación absurda o ridícula. Por lo tanto, la respuesta final es sí, hay una expresión regional en el texto.",['nivel pelotudo en bolas'],"['bola', 'pelotudo']",True
372755,"""No Grato"": frente a la Torre Eiffel, un puñado de argentinos repudió la presencia de Mauricio Macri en Francia","@usuario Con banderas bolivianas y venezolanas ... que le vayan a decir ""no gratos"" a Maduro y Evito ! Papeloneros !!!","""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c","La expresión ""no gratos"" es una expresión regional del español de Argentina que se utiliza para referirse a alguien que no es bienvenido o que es rechazado. La respuesta final es sí.",['no gratos'],[],True
379363,"Las organizaciones sociales salieron al cruce de la acusación de Sergio Berni por la toma de tierras: ""La falta de vivienda no se resuelve con balas""","@usuario No se coman el verso de que Berni ahora apegado a la mano dura y a la derecha, siempre fue un Peronista fiel a Nestor y Cristina",Las organizaciones sociales salieron al cruce de la acusación de Sergio Berni por la toma de tierras: “La falta de vivienda no se resuelve con balas” https://t.co/w0cDK2BIfI,"respuesta: La expresión ""no se coman el verso"" es de carácter regional en Argentina y se utiliza para indicar que la gente no debe creer en algo que se está diciendo. La respuesta final es sí.",['no se coman el verso'],"['duro', 'peronista', 'verso']",True
328689,"Ginés González García: ""El mundo nos elogia, cosa que habitualmente no sucede""","@usuario Quién nos elogia #GinebraGarcía???? 😡
Si lo único que lograron fue matar a la clase trabajadora??
#GobiernoDeInutiles ✌","Ginés González García: ""El mundo nos elogia, cosa que habitualmente no sucede"" https://t.co/J0oqiW1Wgj","respuesta: El comentario contiene un hashtag regional de Argentina, que es ""#GinebraGarcía"", utilizado para referirse de forma irónica al Ministro de Salud Ginés González García. La respuesta final es sí.",['#ginebragarcia'],[],True
338097,"Vive con sus dos novios y atiende ""la policlínica"" del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento",@usuario Me la juego que todes les que se preocupan por les niñes (hablo en inclusivo peor que les molesta más) no se preocupan tanto en los pibes cuando hay una pandemia de femicida..  acá hay 4 personas que se aman..,Vive con sus dos novios y atiende “la policlínica” del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento | Por Gisele Sousa Dias https://t.co/pBZLnGiDa2,"respuesta: La expresión ""hablo en inclusivo peor que les molesta más"" es una expresión regional del español de Argentina, ya que hace referencia al uso del lenguaje inclusivo que es común en este país. La respuesta final es sí.",['hablo en inclusivo peor que les molesta mas'],"['pibes', 'plandemia']",True
336619,Coronavirus en Argentina: una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías,"@usuario Nada que no se solucione con un tacle a la maleducada y al piso, se la esposa y a la comisaría. Presa y con multa altísima. A esa pelotuda no le dan más ganas de cancherear. Que policía tivia x favor.","Una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías: “No es estado de sitio, no me podés tocar, un decreto no está por encima de la Constitución” https://t.co/lZ16BRgo1p","La expresión ""tacle"", utilizada en el texto, es un término regional del español en Argentina que se refiere a una acción de derribo o tackle en inglés, utilizada en deportes como el fútbol americano o el rugby. La respuesta final es sí.",['tacle'],"['dar', 'pelotudo']",True
384107,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano,@usuario Jódete GordoBoludo,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"respuesta: La expresión ""GordoBoludo"" es de carácter regional en Argentina y se usa para referirse de manera despectiva a una persona. La respuesta final es sí.",['gordoboludo'],[],True
353782,Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos,@usuario no tengo pruebas pero tampoco ninguna duda de q ese pelotudo voto a Mau,URGENTE: Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos https://t.co/fJ0f30qwAq,"respuesta: La expresión ""voto a Mau"" es un término regional en Argentina para referirse a haber votado por Mauricio Macri en alguna elección. La respuesta final es sí.",['voto a mau'],['pelotudo'],True
