id,context_tweet,text,RACISM,PRED_RACISM_gpt,PRED_RACISM_beto,PRED_RACISM_mixtral,pred_cot_gpt,pred_cot_mixtral
403644,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario si necesitan una mano les mando un pizzero,False,0,0,1,"El texto utiliza un tono burlón y despectivo hacia la resistencia de los mapuches, pero no contiene discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto se refiere a los mapuches como usurpadores y sugiere que no merecen ayuda. Esto muestra un desprecio hacia los pueblos aborígenes. La respuesta final es ""racismo""."
339404,"Coronavirus: ser chino en la Argentina, discriminación y ""cuarentena"" para evitar agravios https://t.co/lCHDl5VoBI",@usuario No se de que cuarentena hablan. Acá los chinos del barrio están más sucios y maleducados que nunca. Además abren los negocios durante más tiempo para facturar más (en negro),True,1,1,1,"El texto contiene comentarios discriminatorios hacia los chinos, mencionando que están sucios y maleducados, además de insinuar que evaden impuestos al facturar en negro. La respuesta final es ""racismo"".","El texto muestra un estereotipo negativo hacia los chinos, asociándolos con suciedad y maleducación. También los acusa de trabajar en negro. La respuesta final es ""racismo""."
342317,Xi Jinping prometió que las vacunas desarrolladas en China contra el coronavirus estarán disponibles como “bien público global” https://t.co/ZWCZray2Wo,@usuario 300 mil Muertos hijos de una camionada de #Putas métanse el bien publico en el OGT,True,0,0,0,"El texto contiene un insulto hacia las personas fallecidas por COVID-19 (""300 mil Muertos hijos de una camionada de #Putas"") y una expresión violenta y despectiva. Si bien no se hace una referencia directa hacia una característica protegida, el nivel de violencia e irracionalidad en el mensaje lo ubican en el espectro de discurso de odio. La respuesta final es ""nada"".","El texto utiliza un lenguaje ofensivo y despectivo hacia las mujeres, aludiendo a ellas como ""hijos de una camionada de putas"". La respuesta final es ""mujer""."
406836,Joven venezolana denunció que fue drogada y abusada en una entrevista laboral https://t.co/GU5cjkb1lA https://t.co/gZSoVup5bY,"@usuario ""Una MUJER denunció..."". Que tiene que ver la nacionalidad?",False,0,0,1,"El texto cuestiona el hecho de que se mencione la nacionalidad de la víctima en la noticia. Aunque puede considerarse como una crítica, no contiene discurso de odio contra ninguna característica protegida. La respuesta final es ""nada"".","El texto critica la mención de la nacionalidad de la joven, sugiriendo que no es relevante. Esto muestra un desprecio hacia los inmigrantes. La respuesta final es ""racismo""."
376253,Potenciar Acompañamiento: lanzan un incentivo de $ 8.500 por mes para jóvenes en recuperación de adicciones https://t.co/JZmbzTsmFO,@usuario No es un incentivo. Es un regalo para callar y q estén al pedo los lacras,False,1,0,0,"El texto califica a los jóvenes en recuperación de adicciones como ""lacras"", lo cual es un insulto despectivo. A pesar de que no se hace referencia directa a una característica protegida, el término ""lacr"" fue utilizado previamente como sinónimo de ""negro"". Por lo tanto, aunque no sea explícitamente discriminatorio, el término utilizado podría estar asociado con un discurso de odio. En este caso, la respuesta final es ""racismo"".","El texto se refiere a los jóvenes en recuperación de adicciones como ""lacras"" y sugiere que el incentivo es un regalo para que estén ""al pedo"". Esto muestra un desprecio hacia las personas que necesitan asistencia estatal. La respuesta final es ""clase""."
402961,El sorteo del Mundial 2023: los Pumas buscan evitar el grupo de la muerte https://t.co/IHkMAikGdG https://t.co/bTQsPk9Cja,"@usuario Ojalá les toque FIDJI, asi Matera se da el gusto de PISAR NEGROS",True,1,0,1,"El texto contiene un deseo violento y racista hacia el equipo de Fidji, al mencionar que Matera se de el gusto de ""pisar negros"". Este comentario denota un comentario racista y de odio hacia un grupo étnico. La respuesta final es ""racismo"".","El texto desea que la selección argentina de rugby juegue contra Fiji y que el capitán Pablo Matera ""pise negros"", una expresión racista. La respuesta final es ""racismo""."
404389,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,@usuario Alguna droga le habrá dado el peruca. Si es más feo que el gobierno de Alverso,True,1,0,1,"El texto contiene un insulto hacia los peruanos (""peruca"") y un comentario despectivo acerca de su apariencia (""más feo que el gobierno de Alverso""). El término ""peruca"" es discriminatorio, ya que se usa de manera despectiva para referirse a los peruanos. Por lo tanto, la respuesta final es ""racismo"".","El texto se refiere a los peruanos como ""perucas"" y a su gobierno como ""feo"". Esto muestra un desprecio hacia los pueblos aborígenes y a los gobiernos de países latinoamericanos. La respuesta final es ""racismo""."
336535,Detuvieron a un delincuente recientemente liberado por la excusa del coronavirus: volvió a golpear a su familia https://t.co/kRHjqDIljH,"@usuario Peruano??????? Pero porque no lo deportan? Ah, el peronismo se quedaria sin votos.  Mala mia...",True,1,1,1,"El texto evidencia odio hacia los peruanos, con un tono xenófobo y despectivo, además de incluir una referencia al peronismo. Por lo tanto, la respuesta final es ""racismo"".","El texto hace una alusión racista a la nacionalidad del delincuente, sugiriendo que debería ser deportado. La respuesta final es ""racismo""."
384091,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"@usuario Típico de argentino de mierda, lleno, ..",False,0,0,1,"El texto contiene un insulto generalizado (""argentino de mierda"") que no está dirigido hacia una característica protegida en particular. La respuesta final es ""nada"".","El texto muestra un desprecio hacia los argentinos, refiriéndose a ellos como ""argentinos de mierda"". La respuesta final es ""racismo""."
405364,Tras una ráfaga de más de 20 disparos asesinaron a una mujer trans en Rosario https://t.co/M0K3NXgfA8,@usuario no era trans ... era narco...  no sean necios,False,0,0,1,"El texto niega la identidad de género de la mujer asesinada, sugiriendo que en realidad era un narcotraficante. Aunque no llega a ser discurso de odio, refleja transfobia al no aceptar la identidad de género de la víctima. La respuesta final es ""lgbti"".","El texto niega la identidad de género de la víctima y la acusa de ser narcotraficante. La respuesta final es ""lgbti, racismo""."
393072,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas https://t.co/65PypL41wL,@usuario chinos sucios,False,1,1,1,"El comentario utiliza un término despectivo (""chinos sucios"") para referirse a los chinos en general, implicando una visión negativa sobre esta etnia. La respuesta final es ""racismo"".","El texto contiene un insulto racista hacia los chinos. La respuesta final es ""racismo""."
342298,Xi Jinping prometió que las vacunas desarrolladas en China contra el coronavirus estarán disponibles como “bien público global” https://t.co/ZWCZray2Wo,"@usuario Igual que el virus, no gracias......",False,0,0,1,"El texto muestra rechazo hacia las vacunas desarrolladas en China, comparándolas con el virus del coronavirus. Aunque puede considerarse un comentario despectivo, no se enfoca en una característica protegida como la nacionalidad, la etnia, el género, la orientación sexual o la clase social. Por lo tanto, la respuesta final es ""nada"".","El texto compara las vacunas chinas con el virus, sugiriendo que son igualmente dañinas. Esto es un comentario racista, ya que se refiere a las vacunas de un país específico. La respuesta final es ""racismo""."
339604,Una investigación afirma que el régimen chino ocultó al menos 40 mil muertes por coronavirus en Wuhan: “La cifra real sólo la saben ellos” https://t.co/Q68Z3q9Pvq,@usuario Chinos de mierda,True,0,1,1,"El texto contiene un insulto hacia los chinos, pero no está relacionado con ninguna característica protegida. La respuesta final es ""nada"".","El texto insulta a los chinos (""chinos de mierda"") sin ninguna justificación. La respuesta final es ""racismo""."
362713,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla? https://t.co/SmPfCoqaxP",@usuario Pregúntale a algún Chino.,True,1,0,1,"El texto hace una referencia despectiva a los chinos, insinuando que serían los únicos dispuestos a probar la bebida mencionada. A pesar de no ser una declaración de odio intensa, sí contiene un sesgo discriminatorio y prejuicioso hacia esta comunidad. La respuesta final es ""racismo"".","El texto asocia a los chinos con la ingesta de insectos, lo que es una generalización racista. La respuesta final es 'racismo'."
342315,Xi Jinping prometió que las vacunas desarrolladas en China contra el coronavirus estarán disponibles como “bien público global” https://t.co/ZWCZray2Wo,"@usuario Seràn otro cuento chino? Milenaria es la fama, bien ganada",False,1,0,1,"El texto utiliza la expresión ""cuento chino"" de manera despectiva, relacionando la fama de mentirosos con los chinos. Si bien no ataca directamente a los ciudadanos chinos, la frase es discriminatoria y perpetúa estereotipos negativos. La respuesta final es ""racismo"".","El texto alude a la nacionalidad de Xi Jinping (""otro cuento chino"") de manera despectiva. La respuesta final es ""racismo""."
390051,Comunicado: los intendentes radicales de Formosa respaldaron a Insfrán https://t.co/C3fGO4hrGk https://t.co/y97D4nZzp4,@usuario Es vergonzoso que en el siglo XXI ah un gobernador de esta calaña es somos una vergüenza para el mundo tenemos centros de detención cómo hacían los nazis me da vergüenza,False,1,0,0,"El texto menciona al gobernador Insfrán y hace comparaciones con los nazis, lo cual constituye un discurso de odio basado en la clasificación de ""racismo"". Además, el hecho de hacer alusión a ""vergüenza para el mundo"" podría considerarse una forma de desprecio o discriminación. La respuesta final es ""racismo"".","El texto compara al gobernador de Formosa con los nazis, lo que es una exageración ofensiva. Sin embargo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
374004,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos https://t.co/XmoNMEK0cP,@usuario La negrada a pleno.,True,1,1,1,"El texto utiliza el término ""negrada"" de manera despectiva para referirse a las personas que participaron en la manifestación de apoyo a Alberto Fernández. Este término es racista y discriminativo, por lo tanto, la respuesta final es ""racismo"".","El texto utiliza el término ""negrada"" de forma despectiva para referirse a las personas que participan del banderazo. La respuesta final es ""racismo""."
354156,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,@usuario unos que se le escapan poco las bacterias,False,1,0,1,"El texto hace referencia a personas de origen chino (""unos que se le escapan poco las bacterias"") de forma despectiva, implicando que son descuidados o responsables de problemas de higiene. Por lo tanto, la respuesta final es ""racismo"".","El texto se refiere a los chinos como portadores de bacterias, lo que puede ser interpretado como un comentario racista. La respuesta final es 'racismo'."
344174,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus https://t.co/9qLjmqBwNn",@usuario Hoy es más hiriente que te digan hijo de mil chinos a hijo de mil putas...,True,1,1,1,"El texto utiliza un insulto relacionado a la descendencia asiática de la persona, lo cual implica una discriminación racista. Además, menciona el término ""putas"", que es un insulto a las mujeres. Por lo tanto, la respuesta final es ""racismo, mujer"".","El texto alude al origen étnico de la niña, comparándolo despectivamente con una expresión soez. La respuesta final es ""racismo""."
347477,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj","@usuario Te van a hacer guiso al dylan, gordo, reaccioná!!!!",True,0,0,0,"El texto realiza una broma de mal gusto al referirse al posible destino del perro de la persona a la que se dirige. Aunque puede resultar ofensivo para algunos, no está dirigido hacia ninguna característica protegida ni hacia un grupo en particular. La respuesta final es ""nada"".","El texto se refiere al aspecto físico de la persona a la que se dirige, llamándolo ""gordo"". A pesar de ser despectivo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
403660,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario Bala.,True,1,1,1,"El texto es extremadamente corto y contiene un mensaje violento y amenazante hacia los mapuches que resisten el desalojo. Aunque no expresa directamente ninguna característica protegida, es importante tener en cuenta el contexto histórico de conflictos con la comunidad mapuche en Argentina, lo que podría llevar a interpretar este mensaje como racista. La respuesta final es ""racismo"".","El comentario es una incitación a la violencia contra los mapuches. La respuesta final es ""racismo""."
348514,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,"@usuario Eso pasa por darle A LOS CERDOS ALIMENTES LLENOS DE AGROQUIMICOS Y HUEVADAS TRANS. DESPUES LOS ANIMALES SE VUELVE CALDO DE CULTIVO PARA CUALQUIER PESTE NUEVA.
Obviamente recapacite y podria ser ªPROPÓSITO COMO EL COVID 19. 
ES MUCHA COINCIDENCIA PERO BUENO EL PIBE INDIO LO DIJO",False,1,0,1,"El texto contiene un discurso de odio que enaltece el racismo. Se refiere de manera despectiva a los chinos como ""CERDOS"" y ""EL PIBE INDIO"" de manera generalizada, despreciando su cultura y atribuyéndoles la responsabilidad de la pandemia. Además, menciona la palabra ""INDIO"" de forma discriminatoria hacia los pueblos originarios. La respuesta final es ""racismo"".","El texto hace una referencia a la procedencia de China y a la teoría de la conspiración de que el COVID-19 fue creado en un laboratorio. Además, se refiere a los chinos como ""pibe indio"", lo que es racista. La respuesta final es ""racismo""."
354155,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,@usuario Suspendan china,True,0,1,1,"La afirmación en el texto no contiene discursos de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto pide la suspensión de China, sin ninguna justificación. Esto puede ser interpretado como un acto de xenofobia. La respuesta final es 'racismo'."
390620,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,@usuario Mas Kirchnerista imposible,False,0,0,1,"El texto contiene una crítica a la pareja por su supuesta afinidad política (""Mas Kirchnerista imposible""), pero no presenta discurso de odio hacia una característica protegida, por lo que la respuesta final es ""nada"".","El texto relaciona a la expresión ""Kirchnerista"" con una situación de inmigración. Aunque no es un insulto directo, se utiliza de manera despectiva. La respuesta final es ""racismo""."
393066,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas https://t.co/65PypL41wL,@usuario Chinos del orto,True,0,1,1,"El texto contiene un insulto hacia los chinos, pero no menciona ninguna característica protegida en específico. La respuesta final es ""nada"".","El texto se refiere a los chinos de manera despectiva. La respuesta final es ""racismo""."
405659,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario Se entiende que es el bien contra el mal?,False,0,0,1,"El texto no contiene discurso de odio hacia los mapuches. La respuesta final es ""nada"".","El texto asocia a los mapuches con el vandalismo y el mal. Esto es un acto de racismo. La respuesta final es ""racismo""."
351696,El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: “Son hijos de puta y pelotudos pero tienen derecho a un respirador” | Por Matías Russo Coroman https://t.co/Qs2C6KSprg,"@usuario seres detestables, parasitos del estado que despues lloran odio de los demas hacia ellos cuando nunca hicieron nada por la sociedad.",False,1,0,0,"El texto contiene un discurso de odio hacia las personas que violan la cuarentena, etiquetándolos como ""seres detestables, parasitos del estado"" y sugiriendo que no contribuyen a la sociedad. Aunque no hace referencia directa a alguna característica protegida, el tono de desprecio y rechazo hacia este grupo de personas lo clasifica como discurso de odio por motivos de clase y posiblemente racismo. La respuesta final es ""clase, racismo"".","El texto se refiere a las personas que violan la cuarentena como ""seres detestables"" y ""parásitos del estado"". Además, sugiere que no merecen el odio de la sociedad porque nunca hicieron nada por ella. Esto muestra un desprecio hacia las clases bajas que requieren de la asistencia estatal. La respuesta final es ""clase""."
343277,China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,"@usuario No haces más que confundir más a esta manga de cabezas de termos que se creen todas tus mentiras , crónica",False,0,0,1,"El texto en cuestión no contiene discurso de odio, ya que si bien utiliza un tono despectivo al referirse a las personas como ""cabezas de termos"", no hace ninguna alusión a una característica protegida. La respuesta final es ""nada"".","El texto se refiere a los chinos como ""cabezas de termos"", un insulto racista. La respuesta final es ""racismo""."
390653,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,@usuario Si en realidad hacen eso caca con tantos venezolanos y colombiano París la deuda externa,False,1,0,1,"El texto menciona a mexicanos, venezolanos y colombianos de manera despectiva al calificarlos de ""caca"" y asociarlos con la deuda externa de Argentina. Esto constituye discurso de odio por racismo hacia personas de diferentes nacionalidades. La respuesta final es ""racismo"".","El texto compara a mexicanos con venezolanos y colombianos, como si todos fueran indocumentados y una carga para el país. La respuesta final es ""racismo""."
375675,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,@usuario Llevesenlos a algun lugar escondido y que parechca un acchidente 😇,False,0,1,0,"El texto sugiere que se lleve a los diputados argentinos retenidos en Bolivia a un lugar escondido para que parezca un accidente. A pesar de ser extremadamente violento y desubicado, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".",El texto sugiere que se haga desaparecer a los diputados argentinos que fueron retenidos en Bolivia. Esto es una amenaza de violencia y debe ser condenada. La respuesta final es 'nada'.
343316,China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,@usuario Chinos de mierda son unos hdp por culpa de ellos trajeron la peste,True,1,1,1,"El texto contiene insultos hacia los chinos, implicando que son los culpables de la propagación del COVID-19. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, a quienes acusa de ser responsables de la pandemia. La respuesta final es ""racismo""."
328682,"Ginés González García: ""El mundo nos elogia, cosa que habitualmente no sucede"" https://t.co/J0oqiW1Wgj","@usuario Kumpa, te trata de idiota un ministro. Te das cuenta?",False,0,0,1,"El texto se refiere a Ginés González García como ""Kumpa"", que es una forma de referirse a alguien de forma amigable en un contexto político. Aunque menciona a un ministro, no contiene discurso de odio ni menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere al ministro como ""kumpa"", que es una palabra despectiva que se utiliza para referirse a los indígenas. La respuesta final es ""racismo""."
341185,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6",@usuario Ya está! Se nos fué Argentina...,False,0,0,1,"El texto expresa desagrado por el acuerdo realizado entre China y Argentina, sugiriendo que es perjudicial para Argentina. Sin embargo, no contiene ningún discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto muestra un rechazo hacia la relación entre Argentina y China. Aunque no es un insulto directo, muestra un desprecio hacia la relación entre ambos países. La respuesta final es 'racismo'."
393242,Xi Jinping dijo que la recuperación económica de la pandemia es muy inestable: “El mundo no volverá a ser lo que fue” https://t.co/MWu9lqCORj,"@usuario Chino ladri, dejen de robar en el Atlántico Sur. Miles de millones nos roban por año.",False,0,1,1,"El texto utiliza un estereotipo negativo hacia los chinos (ladri) y los acusa de robar, sin embargo, no hace referencia a una característica protegida en específico. La respuesta final es ""nada"".","El texto acusa a China de robar y se refiere a Xi Jinping como ""chino ladri"". Esto es un discurso de odio porque ataca a un grupo étnico de manera racista. La respuesta final es ""racismo""."
404365,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,@usuario Que poronga tendra el peruano.😆😅😃😂😁😁😁😁,True,0,0,1,"El texto hace una referencia grosera a los genitales del peruano, lo cual es una burla y un insulto. Sin embargo, no contiene discursos de odio dirigidos hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a los peruanos con un término despectivo y racista. La respuesta final es ""racismo""."
384192,"#VIDEO Manoseó a una mujer en la calle, fue denunciado y cayó por las cámaras de seguridad #CrónicaPoliciales #DegeneradoAtacóAUnaMujer #ImágenesIndignantes https://t.co/NqcbiEumg5",@usuario El chico no tenia zapa negras como dijo ella 😱. Igual re bien que lo atraparon  👏👏👏,False,0,0,1,"El texto no contiene discurso de odio. Hace una referencia al hecho de que el agresor no tenía zapatillas negras como la víctima había señalado, pero no se dirige de manera despectiva hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto cuestiona la veracidad de la víctima al referirse a su color de piel. La respuesta final es ""racismo""."
341189,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6",@usuario Y de virus,False,0,0,1,"El texto no contiene discurso de odio, ya que no hace referencia a ninguna característica protegida. La respuesta final es ""nada"".","El texto sugiere que el avión traerá el virus a Argentina. Esto es un comentario racista, ya que implica que el virus es algo inherente a China y a los chinos. La respuesta final es ""racismo""."
393058,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas https://t.co/65PypL41wL,"@usuario Liberaron... perdón, apagaron la heladera de noche y se les escapó este virus de mierda y siguen amenazando!!",False,1,0,1,"El texto hace referencia a los chinos de manera despectiva y culpándolos por el COVID-19, aunque no contiene un ataque directo hacia una característica protegida. La respuesta final es ""racismo"".","El texto hace una referencia despectiva al virus y a China, sugiriendo que el país es responsable de la pandemia. La respuesta final es ""racismo""."
347455,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj",@usuario Para darle de comer a los chinos cochinos que despues nos enferman al mundo,True,1,1,1,"El texto insulta a los chinos (""cochinos"") y los relaciona con la transmisión de enfermedades al resto del mundo, lo cual es una generalización irracional y despectiva. La respuesta final es ""racismo"".","El texto hace una generalización negativa sobre los chinos, a quienes acusa de comer perros y gatos y de ser responsables de la pandemia. La respuesta final es ""racismo""."
405643,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"@usuario Mapuches- Cámpora!
Unos cobardes terroristas!
Porque el pueblo católico , no los reprimió ?
Están muy light los cristianos del lugar!",True,1,0,1,"El texto contiene un comentario discriminatorio hacia los mapuches al llamarlos ""terroristas"" y ""cobardes"". Además, hace una alusión negativa a La Cámpora. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un desprecio hacia los mapuches, sugiriendo que son terroristas y cobardes. Además, critica a los cristianos por no reprimirlos. La respuesta final es ""racismo""."
401303,Multitudes en las calles y discotecas abarrotadas: la fiesta de Wuhan tras el año de la pandemia que se inició en uno de sus “mercados húmedos” https://t.co/Sm5M3iUPKw,@usuario Los odio,True,0,0,0,"El texto expresa un sentimiento de odio en general sin mencionar a ningún grupo específico. Por lo tanto, la respuesta final es ""nada"".","El texto expresa odio hacia los habitantes de Wuhan, sin ninguna alusión a una característica protegida. La respuesta final es 'nada'."
343606,China: comenzó el tradicional Festival de carne de perro a pesar de la pandemia de coronavirus https://t.co/XaGiVlTMRq https://t.co/MXn609BUzE,"@usuario QUE ES ESTRO HIJO DE PUTA, BORRAR INFORME YA. Y QUE MUERAN LOS CHINO DE PUTA",True,1,1,1,"El texto contiene insultos hacia los chinos (""Hijo de puta"", ""chino de puta"") y desea su muerte. La respuesta final es ""racismo"".","El texto muestra un odio hacia los chinos, deseando su muerte. La respuesta final es ""racismo""."
354160,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,@usuario Nuclear y listo,True,0,1,0,"El texto no contiene discurso de odio ni hace referencia a ninguna característica protegida, por lo tanto la respuesta es ""nada"".","El texto sugiere que la solución a la fuga de la bacteria en China es el uso de armas nucleares. Esto no hace alusión a ninguna característica protegida, por lo que la respuesta final es 'nada'."
396991,Una nena wichi de dos años murió por desnutrición en Salta https://t.co/xemWPmsg9J,"@usuario PERO SI @usuario DIJO QUE LOGRÓ QUE NINGÚN ARGENTINO PASARA HAMBRE, NO SE QUIEN LE PASA LOS DATOS A ESTE PELOTUDO!!! 😂😂😂",False,1,0,0,"El texto contiene burla hacia la muerte de una niña wichi por desnutrición, lo cual muestra una falta de empatía y sensibilidad. A pesar de no mencionar explícitamente ninguna característica protegida en este caso, la falta de respeto hacia una situación tan grave podría considerarse un discurso de odio hacia personas de pueblos aborígenes. La respuesta final es ""racismo"".","El texto critica a un político por no haber cumplido su promesa de que ningún argentino pasaría hambre. Sin embargo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
403383,"Chocobar. ""Espero que se haga Justicia "", dijo la madre del ladrón muerto https://t.co/csvrGOMgSv https://t.co/bIhDAtCjJH",@usuario madre negadorna o espera una indemizacion del estado.. ?,False,0,0,1,"El texto contiene un insulto hacia la madre del ladrón muerto (""negadora"") y sugiere de manera despectiva que estaría esperando una indemnización del estado. A pesar de que no se alude directamente a una característica protegida, el mensaje es despectivo y discriminatorio. La respuesta final es ""nada"".","El texto hace una alusión racista a la madre del ladrón muerto, insinuando que solo está defendiendo a su hijo por interés económico. La respuesta final es ""racismo""."
386195,"“Fílmame, india horrible”: así se refirió una pareja argentina a vecina de Ciudad de México por la poda de árboles https://t.co/K9sFAt2HKM",@usuario IMAGÍNENSE A QUIEN VOTAN ESTOS EN ARGENTINA...,False,0,0,1,"El texto no contiene discurso de odio. Aunque insulta a la persona llamándola ""india horrible"", no se refiere a ninguna característica protegida como la raza. La respuesta final es ""nada"".","El texto se refiere a la vecina de Ciudad de México como ""india horrible"", lo que es una forma despectiva de referirse a las personas de origen indígena. La respuesta final es ""racismo""."
390662,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"@usuario En los circos siempre se pagó entrada. Argentina es uno, por eso le sale eso. Y es súper barato. Aunque te deberían pagar para ir a Argentina, no cobrar.",False,1,0,0,"El texto contiene un comentario despectivo hacia México al compararlo con un circo. Aunque no hay un ataque directo a una característica protegida, la comparación con un circo puede ser considerada como una forma de discriminación basada en la nacionalidad. La respuesta final es ""racismo"".",El texto no contiene discurso de odio. La respuesta final es 'nada'.
397050,Detienen a la hermana del jugador de River Nicolás de la Cruz con 40 kilos de cocaína https://t.co/VupqbBhCYm,@usuario @usuario Dos extranjeros siendo narcos en nuestro país? Quedé perplejo de la sorpresa...,False,1,0,1,"El texto menciona a los extranjeros de manera despectiva insinuando que son narcotraficantes, lo cual implica una forma de racismo. La respuesta final es ""racismo"".","El texto hace una referencia despectiva a los extranjeros, sugiriendo que son ellos los que cometen delitos. La respuesta final es ""racismo""."
392842,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv","@usuario Los chinos son como ratas, una plaga para el mundo, andan por todos lados sin el mínimo de medidas",True,1,1,1,"El texto contiene una comparación despectiva entre los chinos y las ratas, sugiriendo que son una plaga para el mundo. Además, se les atribuye un comportamiento negligente al no cumplir con medidas sanitarias. La respuesta final es ""racismo"".","El texto hace una comparación despectiva entre los chinos y las ratas, además de acusarlos de ser una plaga. Esto es un claro ejemplo de racismo. La respuesta final es ""racismo""."
407583,"Alberto Fernández: ""Es imperdonable que haya indocumentados en Argentina "" https://t.co/DDrigPlNxZ https://t.co/r6BquV2RBu","@usuario RENUNCIEN TODOS INÚTILES HIJOS DE MIL PUTA @usuario
#RenuncienTodosInutiles",False,1,0,0,"El texto contiene un insulto y una expresión de rechazo hacia los políticos mencionados (""inútiles hijos de mil puta""). Aunque no hace referencia directa a una característica protegida, la expresión ""indocumentados"" podría ser considerada como un discurso que incita a la discriminación hacia personas inmigrantes. La respuesta final es ""racismo"".","El texto contiene un insulto (""inútiles hijos de mil puta"") dirigido a los funcionarios del gobierno. Aunque no hace alusión a una característica protegida, es un discurso de odio por su intensidad y carácter irracional. La respuesta final es ""nada""."
387753,"“Mica” y “Maru”, las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares | Por Martín Candalaft https://t.co/OpRPN3zxco",@usuario Y una era negra posta.,True,1,0,1,"El texto hace referencia a una de las mujeres involucradas como ""negra posta"", utilizando el término de manera despectiva y discriminatoria. La respuesta final es ""racismo"".","El texto se refiere a una de las mujeres como ""negra"" en un sentido despectivo, ya que se trata de un apodo para referirse a su color de piel. La respuesta final es ""racismo""."
