id,context_tweet,text,LGBTI,PRED_LGBTI_gpt,PRED_LGBTI_beto,PRED_LGBTI_mixtral,pred_cot_gpt,pred_cot_mixtral
379462,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,"@usuario Hay gente que no les pagan los medicamentos de enfermedades complicadas y gastan en esto, se le merecen lo peor que les pueda pasar.",False,0,0,1,"El texto presenta un juicio de valor sobre la decisión de pagar una cirugía estética, pero no incluye un discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto muestra un desprecio hacia las personas que reciben cirugías estéticas, sugiriendo que merecen lo peor. Esto es especialmente ofensivo en el contexto de una persona que necesita cirugía para afirmar su identidad de género. La respuesta final es ""lgbti""."
397512,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario Una ensalada de cromosomas tienen los transfobicos que andan comentando,False,1,0,1,"El texto utiliza el término ""transfóbicos"" para referirse a personas que comentan de manera discriminatoria sobre Elliot Page al declararse trans. Este término implica que existe un rechazo hacia personas trans. La respuesta final es ""lgbti"".","El texto se refiere a quienes tienen una opinión negativa sobre las personas trans como ""transfóbicos"" y los acusa de tener ""una ensalada de cromosomas"". Esto muestra un desprecio hacia las personas trans y una falta de comprensión sobre la identidad de género. La respuesta final es ""lgbti""."
349502,Los fans de Florencia Kirchner le piden casamiento por Instagram https://t.co/t0zMcHf8g8 https://t.co/D7wG8EDOBi,"@usuario Ven la consecuencia de tomar manaos uva??? Se quieren casar con un... Flor, o será x los 5 palos verdes???? Eeeeeeeee",False,0,0,1,"El texto hace referencia a Florencia Kirchner de manera discriminatoria, insinuando que sus seguidores quieren casarse con ella por su supuesta fortuna, además de mencionar la marca de una bebida popular en Argentina. Aunque el texto podría considerarse sexista, la motivación principal parece ser económica. La respuesta final es ""nada"".","El texto se burla de la orientación sexual de los seguidores de Florencia Kirchner, sugiriendo que se casan con ella por interés económico. La respuesta final es ""lgbti""."
398917,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,@usuario A romper piernas muchacho,True,0,1,1,"El texto no contiene discurso de odio, a pesar de su tono agresivo, ya que no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a Mara Gómez como ""muchacho"", negando su identidad de género. La respuesta final es ""lgbti""."
375833,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW","@usuario Los comentarios dios, están todos en el closet  odiando a la comunidad",False,1,0,1,"El texto menciona a la comunidad LGBTI de manera negativa, sugiriendo que hay personas que están en el closet y odian a esa comunidad. Por lo tanto, la respuesta final es ""lgbti"".","El texto sugiere que las personas que hacen comentarios negativos sobre la comunidad LGBTQ+ lo hacen porque son homosexuales y no han salido del clóset. La respuesta final es ""lgbti""."
405390,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva? https://t.co/LtXtx1gqqR https://t.co/Fve05cJa36,@usuario Chorro y travesti?,False,1,1,1,"El texto contiene un insulto (""chorro"") hacia una mujer, además de una alusión despectiva hacia una persona trans (""travesti""). Por lo tanto, incluye discurso de odio hacia la mujer y la comunidad lgbti. La respuesta final es ""mujer, lgbti"".","El texto combina dos insultos, uno que implica que la mujer es ladrona y otro que niega la identidad de género de la persona. La respuesta final es ""mujer, lgbti""."
390787,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,"@usuario Porque está bien que sean gays, pero no trolos",True,1,1,1,"El texto expresa un rechazo hacia personas homosexuales, utilizando un término despectivo como ""trolos"". Esto implica discriminación por orientación sexual, por lo tanto la respuesta final es ""lgbti"".","El texto distingue entre gays y trolos, con una connotación negativa para los segundos. La palabra ""trolos"" es un insulto que se utiliza para despreciar a los hombres homosexuales. La respuesta final es ""lgbti""."
387749,"“Mica” y “Maru”, las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares | Por Martín Candalaft https://t.co/OpRPN3zxco",@usuario Gil... que bueno que te haya pasado... seguro eran dos gatos que llamaste así que no armes tanta historia,False,0,0,1,"El texto contiene un comentario despectivo hacia las mujeres (""dos gatos"") y los insulta (""gil""), pero no menciona directamente ninguna característica protegida. La respuesta final es ""nada"".","El texto sugiere que la víctima de un delito es un ""gil"" (tonto) por haber caído en la trampa de las estafadoras. Además, sugiere que las estafadoras no son realmente mujeres, sino ""gatos"" (hombres). La respuesta final es ""mujer, lgbti""."
334671,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,@usuario Gran vaina😬😬,False,0,1,0,"El texto no contiene ningún discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto no contiene discurso de odio. La expresión ""gran vaina"" es una expresión de sorpresa o asombro. La respuesta final es 'nada'."
382149,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA",@usuario También puede haber una suba de usuarios de consolas de juegos...,False,0,0,1,"El texto no contiene discurso de odio, ya que no tiene declaraciones de rechazo, enemistad o aborrecimiento contra un individuo o grupo por poseer una característica protegida. La respuesta final es ""nada"".","El texto compara la situación de las mujeres y las personas trans con la de los usuarios de consolas de juegos, minimizando el problema de los femicidios y travesticidios. La respuesta final es ""mujer, lgbti""."
334032,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl",@usuario Que desinfecte el picaporte. 😂😂😂,True,0,0,0,"El texto alude a la desnudez de Mariana Genesio Peña y hace un comentario humorístico sobre la necesidad de desinfección en tiempos de pandemia. A pesar de ser un comentario irreverente, no contiene discurso de odio ni menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto no contiene discurso de odio. La broma se refiere a la higiene de las manos, no a la persona. La respuesta final es 'nada'."
382146,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA","@usuario Homicidios, payasa. Homicidios.",False,0,0,1,"El texto responde de manera agresiva a la ministra Elizabeth Gómez Alcorta, llamándola ""payasa"" y minimizando la gravedad de los femicidios y travesticidios que ella menciona. Aunque tiene una connotación negativa, no contiene discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto se refiere a la ministra de la mujeres como ""payasa"" y desestima la importancia de los femicidios y travesticidios. La respuesta final es ""mujer, lgbti""."
379508,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,@usuario Será porque lo único que les interesa a esa gente es victimizarse 24/7?. Pocos trans no basan su vida de esa manera.,True,1,0,1,"El texto, si bien no ataca directamente a las personas trans por su identidad de género, sí generaliza de manera negativa a ""esa gente"", insinuando que las personas trans se victimizan constantemente. Además, al usar el término ""esa gente"" para referirse a personas trans, se deshumaniza y se muestra un rechazo hacia ese grupo. Por lo tanto, la respuesta final es ""lgbti"".","El texto muestra un desprecio hacia las personas trans, sugiriendo que su vida gira en torno a la victimización. La respuesta final es ""lgbti""."
398933,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,@usuario La pelotudez sin fin cacho...,True,0,0,0,"El texto utiliza el término ""pelotudez"" de manera despectiva, pero no hace referencia a ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a la historia de Mara Gómez como ""pelotudez"", un insulto que denota falta de respeto hacia su figura y su logro. Sin embargo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
397517,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario Ojalá consiga ayuda psiquiátrica.,True,1,1,1,"El texto sugiere de forma despectiva que Elliot Page necesita ayuda psiquiátrica por ser trans. Esto implica un desprecio hacia su identidad de género. La respuesta final es ""lgbti"".","El texto muestra un desprecio hacia la identidad de género de Elliot Page y sugiere que necesita ayuda psiquiátrica. La respuesta final es ""lgbti""."
388185,[OPINIÓN] En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes | Por Claudia Peiró https://t.co/yghRN7LuI8,@usuario Es que son todos putos !!,False,1,1,1,"El texto utiliza la palabra ""putos"" de manera despectiva, insinuando que los dirigentes son homosexuales como una forma de insulto. Por lo tanto, la respuesta final es ""lgbti"".","El texto utiliza la palabra ""putos"" como insulto, que es una forma despectiva de referirse a la comunidad LGBTQ+. La respuesta final es ""lgbti""."
405358,Tras una ráfaga de más de 20 disparos asesinaron a una mujer trans en Rosario https://t.co/M0K3NXgfA8,"@usuario son completos estos tras ,",True,0,0,1,"El texto utiliza un término despectivo (""trans"") para referirse a la mujer asesinada y lo hace de manera peyorativa. Sin embargo, no contiene un discurso de odio enfocado en una característica protegida específica. La respuesta final es ""nada"".","El texto utiliza un lenguaje despectivo para referirse a la víctima de un crimen. La respuesta final es ""lgbti""."
379497,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,@usuario Es difícil ser médico con la cabeza quemada...,True,0,0,1,"El texto contiene un comentario despectivo hacia alguien con la cabeza rapada, sin hacer referencia directamente a ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a la identidad de género de los médicos trans como ""cabezas quemadas"", lo que implica que su identidad de género es una locura. La respuesta final es ""lgbti""."
405379,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva? https://t.co/LtXtx1gqqR https://t.co/Fve05cJa36,@usuario PERO NO ES UNA MUJER ESO ES MACRI DIOS YA NI SABEN DISTINGUIR CONTRATEN EDITORES DE NUEVO,False,0,0,1,"El texto contiene un comentario despectivo hacia Macri, sugiriendo que su imagen positiva se confunde con la de una mujer. Aunque el comentario es insultante, no llega a expresar discurso de odio hacia las mujeres en general. La respuesta final es ""nada"".","El texto niega la identidad de género de la persona mencionada, aludiendo a que no es una mujer. La respuesta final es ""lgbti""."
396722,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx",@usuario Eso mantengan en privado que me importa la vida personal de los gey.,True,1,0,1,"El texto contiene un insulto discriminatorio hacia la comunidad LGBTI al referirse despectivamente a la pareja de Luis Novaresio como ""gey"". Por lo tanto, la respuesta final es ""lgbti"".","El texto muestra un rechazo hacia la orientación sexual de Luis Novaresio, al referirse a él como ""gey"" y desinteresarse por su vida personal. La respuesta final es ""lgbti""."
392814,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv",@usuario JAJAJAJAJA siguen así de chupapijas ustedes.,False,0,0,1,"El texto contiene un insulto, pero no hace referencia a ninguna característica protegida. La respuesta final es ""nada"".","El texto se burla de quienes creen que el COVID-19 ya circulaba en Italia en septiembre de 2019. El término ""chupapijas"" es un insulto homofóbico. La respuesta final es ""lgbti""."
395347,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario El exabrupto es la total verdad y todos sabemos que maricas no refiere a una cuestión sexual sino de cobardía arrastrada.,False,1,0,1,"El texto justifica el exabruptp de Bolsonaro y explica que la palabra ""maricas"" no refiere a una cuestión sexual sino de cobardía arrastrada. A pesar de intentar justificar el uso de la palabra, el término ""maricas"" es discriminatorio hacia la comunidad LGBTI, ya que suele utilizarse como un insulto homofóbico. La respuesta final es ""lgbti"".","El texto defiende el uso de la palabra ""maricas"" por parte de Bolsonaro, que se refiere a la homosexualidad. La respuesta final es ""lgbti""."
379491,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Este es el caso del famoso viejo lesbiano,True,1,1,1,"El texto utiliza un término despectivo y discriminatorio (""viejo lesbiano"") para referirse a una persona mayor y homosexual. Aunque no es tan intenso como otros ejemplos de discurso de odio, sigue siendo una forma de discriminación por orientación sexual. La respuesta final es ""lgbti"".","El texto asocia la cirugía de aumento de senos con la homosexualidad masculina, lo que implica una falta de respeto hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
397505,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,"@usuario no es actor, es actriz... ya esta bueno de la idelología de genero...",True,1,0,1,"El texto niega la identidad de género de Elliot Page al afirmar que es una actriz y no un actor, además descalifica a la ideología de género. Ambas actitudes son discriminatorias hacia las personas trans, por lo que la respuesta final es ""lgbti"".","El texto niega la identidad de género de Elliot Page, quien se declaró trans. La respuesta final es ""lgbti""."
397544,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario Esta bien. Era un x-men. Mutó,False,0,1,0,"El texto hace referencia a la identidad de género de Elliot Page tras su declaración como trans, pero sin expresar ningún discurso de odio. La respuesta final es ""nada"".",El comentario no contiene discurso de odio. La respuesta final es 'nada'.
375842,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Y el perro en realidad era un loro 😇,False,0,1,0,"El texto no contiene discurso de odio ni presenta ninguna alusión a ninguna característica protegida. La respuesta final es ""nada"".",El texto no contiene discurso de odio. La respuesta final es 'nada'.
397527,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,"@usuario Che Elliot, ahora que sos hombre cual usas, Siempre Libre o Carefree?",False,0,0,1,"El texto hace referencia a la identidad de género de Elliot Page, mostrando una actitud despectiva y burlona. Sin embargo, no hace mención a ninguna característica protegida específica. La respuesta final es ""nada"".","El texto se refiere a la identidad de género de Elliot Page y lo desprecia por su apariencia. La respuesta final es ""lgbti""."
380719,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,@usuario Asco de sodomita,True,1,1,1,"El texto contiene un insulto dirigido hacia una persona por su orientación sexual (""sodomita""). La respuesta final es ""lgbti"".","El texto muestra un rechazo hacia la homosexualidad y la desprecia con el insulto ""sodomita"". La respuesta final es ""lgbti""."
362161,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó | Por Federico Fahsbender https://t.co/R4JxhmaAJ8,@usuario Decime de q mierda sirve la esi y la ideología de genero en casos asi infobae perverso!!Y las feminazis aborteras no la vi ni compartir la noticia..Claro cm no la embarazo para abortar hdp,False,1,0,0,"El texto contiene varios elementos de discurso de odio. En primer lugar, se refiere de manera despectiva a las feministas (""feminazis aborteras"") y a la ideología de género (""ideología de genero""). Además, utiliza insultos y descalificaciones hacia las personas que defienden el aborto, así como hacia el agresor sexual que es mencionado. La respuesta final es ""mujer, lgbti"".","El texto muestra un rechazo hacia la ESI (Educación Sexual Integral) y la ideología de género, y acusa a las feministas de ser ""abortistas"" y no preocuparse por la noticia. Además, utiliza insultos como ""perverso"" y ""hdp"". La respuesta final es ""mujer""."
390773,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,@usuario Por la misma razón que uno quiere caminar sin pisar soretes,False,0,0,1,"La comparación entre un beso entre dos hombres y caminar sin pisar excremento sugiere que ambos son situaciones desagradables. Aunque puede interpretarse como una crítica al comportamiento homofóbico, el uso de la palabra ""soretes"" para referirse a excremento es vulgar y despectivo. Sin embargo, en este caso no hay un ataque directo ni irracional hacia la comunidad LGBTQ+. Por lo tanto, la respuesta final es ""nada"".","El texto compara los besos entre dos hombres a ""soretes"" (excrementos), lo que muestra un desprecio hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
395343,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario y bueno tiene razón,False,0,0,1,"La respuesta final es ""nada"". Aunque el comentario apoya el mensaje ofensivo de Jair Bolsonaro y no lo rechaza, en sí mismo no contiene discurso de odio hacia ninguna característica protegida.","El texto apoya el comentario de Bolsonaro, que es homofóbico. La respuesta final es ""lgbti""."
371695,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género https://t.co/Lb2hXoGZ3K,@usuario Género hay 2. Lo demás..... es .......,True,1,0,1,"El texto niega la existencia de otras identidades de género que no sean hombre y mujer, lo cual puede ser considerado transfóbico al ignorar y desestimar a las personas que no se identifican con estos géneros binarios. La respuesta final es ""lgbti"".","El texto niega la existencia de más de dos géneros, lo que es ofensivo para las personas trans y no binarias. La respuesta final es ""lgbti""."
395332,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario Siempre tiene razón Bolsodios!!,False,1,0,1,"El texto elogia a Jair Bolsonaro y su comentario ofensivo sobre Brasil y el Covid-19, mostrando acuerdo con su postura homofóbica al llamar a dejar de ser un país de ""maricas"". La respuesta final es ""lgbti"".","El texto alude al comentario de Jair Bolsonaro sobre Brasil y el Covid-19, donde el presidente brasileño se refiere a su país como ""un país de maricas"". El texto apoya a Bolsonaro y su comentario. La respuesta final es ""lgbti""."
398922,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario El patriarcado lo hizo de nuevo. Chupenla, feministas",False,0,0,1,"El texto critica a las feministas de manera agresiva, utilizando un lenguaje vulgar (""chupenla"") y despectivo. Aunque no tiene discurso de odio hacia una característica protegida en sí, si contiene un tono agresivo que promueve la enemistad entre individuos. La respuesta final es ""nada"".","El texto critica a las feministas y a la inclusión de Mara Gómez en el fútbol masculino. El texto es misógino y homofóbico. La respuesta final es ""mujer, lgbti""."
375832,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Todos  locos....no saben  que  hacer  con  sus  vidas,True,0,0,1,"El texto no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a las personas LGBT como ""locos"" y desconoce su orientación sexual. La respuesta final es ""lgbti""."
397516,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario La actriz.,True,1,0,1,"El texto se refiere a Elliot Page con el género femenino (""actriz""), lo cual puede ser considerado como una negación de su identidad de género como hombre trans. La respuesta final es ""lgbti"".","El texto se refiere a Elliot Page como ""la actriz"", negando su identidad de género. La respuesta final es ""lgbti""."
396192,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario Se autofestejan. Seguro estuvieron solitos en el baño.,False,0,0,1,"El tweet hace referencia a una insinuación sobre la sexualidad de los dos presidentes, lo cual puede considerarse despectivo pero no constituye un discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto sugiere que Jair Bolsonaro y Vladimir Putin son homosexuales, lo que es una ofensa hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
375873,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Esta familia tiene los genes alterados,True,1,0,1,"El texto contiene una crítica a la orientación sexual de los integrantes de una familia, insinuando que su condición es genética y perjudicial. Se puede interpretar como un comentario lgbti+ fóbico, por lo tanto la respuesta final es ""lgbti"".","El texto sugiere que la orientación sexual de la familia es un defecto genético. La respuesta final es ""lgbti""."
375834,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Alta orgía,False,0,1,1,"El texto no contiene discurso de odio ni hace alusión a ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a una familia que tiene miembros LGBTQ+ como una ""orgía"", lo que implica una visión negativa y despectiva de la orientación sexual de estas personas. La respuesta final es ""lgbti""."
395633,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch",@usuario Puto,True,1,0,1,"El texto utiliza un insulto homofóbico (""puto"") contra Máximo Kirchner. Por lo tanto, el discurso de odio presente es de tipo lgbti.","El texto utiliza una palabra despectiva para referirse a la orientación sexual de Alberto Fernández. La respuesta final es ""lgbti""."
369460,"Marcelo Tinelli, entre rumores de romance con Laurita Fernández y su reconciliación con Guillermina Valdés https://t.co/WX23HPycpd","@usuario Reconciliate con el Cholo Simeone, Marce. Salí del armario.",False,0,0,1,"El texto no contiene discurso de odio, ya que aunque menciona la posibilidad de que Marcelo Tinelli tenga una relación romántica con un hombre, no lo hace de manera despectiva ni discriminativa. La respuesta final es ""nada"".","El texto sugiere que Marcelo Tinelli es homosexual y que debe salir del armario. Esto es una forma de burla hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
395345,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario Excelentes declaraciones,False,0,0,1,"El tweet no contiene discurso de odio, a pesar de que Bolsonaro utiliza un lenguaje despectivo al referirse a Brasil como ""un país de maricas"". La respuesta final es ""nada"".","El texto alaba las declaraciones de Bolsonaro, que incluyen un insulto homofóbico. La respuesta final es ""lgbti""."
395349,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp","@usuario Ídolo!!!
Que exabrupto??? Clarin tibio progre",False,1,0,1,"El tweet aprueba el exabrupto de Jair Bolsonaro, quien utiliza un lenguaje homofóbico al referirse a Brasil como un país de maricas. Aunque el tweet no contiene de forma directa discurso de odio, al aprobar el comentario de Bolsonaro que contiene un insulto hacia la comunidad LGBT, se podría considerar que está avalando ese discurso de odio. La respuesta final sería ""lgbti"".","El texto celebra las declaraciones de Jair Bolsonaro, quien se refirió a Brasil como ""un país de maricas"". La respuesta final es ""lgbti""."
375862,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Ojala la abuela se haga lesbiana pronto o se le termina la carrera.,False,1,1,1,"El texto utiliza la orientación sexual como motivo de burla y deseo de que la abuela cambie su condición sexual. Aunque no incluye una característica específica como ""lesbiana"" o ""lgbti"", sí se refiere de manera despectiva a la diversidad sexual en general. La respuesta final es ""lgbti"".","El texto se refiere a la orientación sexual de la familia de una persona y desea que la abuela también sea lesbiana para que la carrera de la persona no termine. La respuesta final es ""lgbti""."
405364,Tras una ráfaga de más de 20 disparos asesinaron a una mujer trans en Rosario https://t.co/M0K3NXgfA8,@usuario no era trans ... era narco...  no sean necios,False,1,0,1,"El texto niega la identidad de género de la mujer asesinada, sugiriendo que en realidad era un narcotraficante. Aunque no llega a ser discurso de odio, refleja transfobia al no aceptar la identidad de género de la víctima. La respuesta final es ""lgbti"".","El texto niega la identidad de género de la víctima y la acusa de ser narcotraficante. La respuesta final es ""lgbti, racismo""."
379456,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Queeeeee??????? Jajajaja jajajaja jajajaja jajajaja!! Para mí le van a poner cualquier cosa.!!! Uno más chico que el otro... que se yo... que se joda..o que lo pague....!!!!!!!,False,0,0,1,"El texto utiliza un tono burlón y despectivo hacia la cirugía de una persona transgénero. No contiene discursos de odio, pero sí un tono de burla hacia la identidad de género de la persona. La respuesta final es ""nada"".","El texto muestra un rechazo hacia la cirugía de reasignación de género de una persona autopercibida como mujer. La respuesta final es ""lgbti""."
395643,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch",@usuario Hummmm     serà XX en vez se Xy,False,1,0,1,"El texto insinúa que Alberto Fernández y Máximo Kirchner tendrían una relación amorosa al referirse a una posible combinación de cromosomas sexuales. Esto podría interpretarse como una burla hacia la sexualidad de los dos hombres. La respuesta final es ""lgbti"".","El texto hace una alusión a la orientación sexual de Alberto Fernández y Máximo Kirchner, sugiriendo que son homosexuales. La respuesta final es ""lgbti""."
404383,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"@usuario Esa es de psicoanálisis, su mazoquismo la desborda; es linda se va a un país de m comparado de donde es, el tipo es fiero y encima debe tener chizito para rematar.",False,0,1,0,"El texto contiene comentarios ofensivos hacia la británica que vive en Perú, mencionando su apariencia (""linda""), su decisión de mudarse por amor de manera despectiva y machista. Además, insinúa que el hombre peruano debe ser feo y tener dinero para que ella lo haya elegido. La respuesta final es ""mujer, clase"".","El texto describe a la mujer como ""masoquista"" y sugiere que el hombre es ""fiero"" y tiene dinero. La respuesta final es ""mujer""."
396724,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx",@usuario Ya sabem cuando el enamorado se va para la nacion +???,False,0,0,1,"El texto no contiene discurso de odio ni menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto hace una alusión a la orientación sexual de Luis Novaresio, sugiriendo que su orientación sexual es la razón por la que se va a la ciudad de Buenos Aires. La respuesta final es ""lgbti""."
359377,Eugenio Zaffaroni: “Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos” https://t.co/DhKGcEjTzz https://t.co/0XURGdhX3C,@usuario Tal vez tengas razón viejo trolo... Pero tal vez habría menos gente sin laburo y que tarde o temprano se mueran de cualquier cosa si seguimos así.... Es el huevo o la gallina,True,1,1,0,"El texto utiliza el término ""trolo"" como un insulto hacia Eugenio Zaffaroni, lo cual es una expresión homofóbica. Por lo tanto, la respuesta final es ""lgbti"".","El texto llama ""trolo"" a Zaffaroni, un insulto que significa ""prostituto"". La respuesta final es ""mujer""."
337764,El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación https://t.co/DtJ9zs1BII,@usuario Cambien la foto!! No asocien la bandera 🏳️‍🌈 con esta delincuente!! Despues nos odian a loa gays x culpa de los zurdos,False,1,0,1,"El texto hace referencia de manera despectiva al colectivo LGBT+ al referirse a la bandera 🏳️‍🌈 como asociada a una delincuente y culpar a los ""zurdos"" (término peyorativo utilizado para referirse a personas de pensamiento político de izquierda) por generar odio hacia los gays. La respuesta final es ""lgbti"".","El texto asocia a la bandera LGBT con el kirchnerismo y lo considera una delincuencia. La respuesta final es ""lgbti""."
398924,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,@usuario Por fin fútbol femenino de calidad,True,0,0,0,"El texto elogia la calidad del fútbol femenino, sin embargo, al no contener ninguna declaración de rechazo, enemistad o aborrecimiento hacia las mujeres en general, no podemos considerarlo como discurso de odio. La respuesta final es ""nada"".","El texto alude a la calidad del fútbol femenino en relación a la participación de una futbolista trans. Sin embargo, no hace ninguna alusión a una característica protegida de manera despectiva. La respuesta final es 'nada'."
